No.,Time,CO2(ppm),Temperature(°C),Relative Humidity(%RH)
2224, 05/05/22 11:59:47,450,22.2,18.2
2225, 05/05/22 12:04:47,447,22.3,18.1
2226, 05/05/22 12:09:47,438,22.2,17.9
2227, 05/05/22 12:14:47,431,22.1,17.7
2228, 05/05/22 12:19:47,425,22.1,17.6
2229, 05/05/22 12:24:47,423,22,17.6
2230, 05/05/22 12:29:47,418,22,17.4
2231, 05/05/22 12:34:47,418,22,17.5
2232, 05/05/22 12:39:47,417,22,17.3
2233, 05/05/22 12:44:47,415,22,17.3
2234, 05/05/22 12:49:47,416,21.9,17.2
2235, 05/05/22 12:54:47,416,22,17.3
2236, 05/05/22 12:59:47,414,22,17.3
2237, 05/05/22 13:04:47,415,21.9,17.3
2238, 05/05/22 13:09:47,415,21.9,17.4
2239, 05/05/22 13:14:47,414,21.9,17.5
2240, 05/05/22 13:19:47,414,21.9,17.3
2241, 05/05/22 13:24:47,413,21.9,17.3
2242, 05/05/22 13:29:47,414,21.9,17.2
2243, 05/05/22 13:34:47,413,21.9,17.2
2244, 05/05/22 13:39:47,412,21.9,17.1
2245, 05/05/22 13:44:47,413,21.8,17.1
2246, 05/05/22 13:49:47,415,21.8,17.3
2247, 05/05/22 13:54:47,415,21.9,17.3
2248, 05/05/22 13:59:47,414,21.9,17.3
2249, 05/05/22 14:04:47,414,21.9,17.5
2250, 05/05/22 14:09:47,413,21.9,17.4
2251, 05/05/22 14:14:47,414,21.9,17.6
2252, 05/05/22 14:19:47,414,21.9,17.4
2253, 05/05/22 14:24:47,414,21.9,17.3
2254, 05/05/22 14:29:47,414,21.9,17.3
2255, 05/05/22 14:34:47,413,21.9,17.3
2256, 05/05/22 14:39:47,415,21.9,17.4
2257, 05/05/22 14:44:47,416,21.9,17.4
2258, 05/05/22 14:49:47,415,21.8,17.5
2259, 05/05/22 14:54:47,415,21.9,17.5
2260, 05/05/22 14:59:47,413,21.8,17.4
2261, 05/05/22 15:04:47,415,21.9,17.5
2262, 05/05/22 15:09:47,415,21.8,17.5
2263, 05/05/22 15:14:47,414,21.9,17.5
2264, 05/05/22 15:19:47,414,21.8,17.5
2265, 05/05/22 15:24:47,414,21.8,17.5
2266, 05/05/22 15:29:47,414,21.8,17.5
2267, 05/05/22 15:34:47,415,21.9,17.5
2268, 05/05/22 15:39:47,414,21.8,17.4
2269, 05/05/22 15:44:47,416,21.8,17.5
2270, 05/05/22 15:49:47,415,21.8,17.3
2271, 05/05/22 15:54:47,418,21.8,17.3
2272, 05/05/22 15:59:47,419,21.8,17.5
2273, 05/05/22 16:04:47,426,21.8,17.5
2274, 05/05/22 16:09:47,430,21.8,17.5
2275, 05/05/22 16:14:47,431,21.8,17.3
2276, 05/05/22 16:19:47,432,21.9,17.3
2277, 05/05/22 16:24:47,432,21.8,17.2
2278, 05/05/22 16:29:47,435,21.8,17.4
2279, 05/05/22 16:34:47,433,21.8,17.4
2280, 05/05/22 16:39:47,433,21.9,17.4
2281, 05/05/22 16:44:47,433,21.9,17.4
2282, 05/05/22 16:49:47,435,21.9,17.5
2283, 05/05/22 16:54:47,435,21.9,17.5
2284, 05/05/22 16:59:47,436,21.9,17.7
2285, 05/05/22 17:04:47,437,21.9,17.7
2286, 05/05/22 17:09:47,437,21.9,17.7
2287, 05/05/22 17:14:47,434,21.9,17.7
2288, 05/05/22 17:19:47,434,21.9,17.9
2289, 05/05/22 17:24:47,433,21.9,17.8
2290, 05/05/22 17:29:47,428,21.9,17.9
2291, 05/05/22 17:34:47,422,21.9,17.9
2292, 05/05/22 17:39:47,423,21.9,18
2293, 05/05/22 17:44:47,422,21.9,18
2294, 05/05/22 17:49:47,423,21.9,18.1
2295, 05/05/22 17:54:47,422,21.9,18.2
2296, 05/05/22 17:59:47,420,21.9,18.2
2297, 05/05/22 18:04:47,421,21.9,18.2
2298, 05/05/22 18:09:47,419,21.9,18.3
2299, 05/05/22 18:14:47,420,22,18.4
2300, 05/05/22 18:19:47,418,22.1,18.4
2301, 05/05/22 18:24:47,418,22.1,18.4
2302, 05/05/22 18:29:47,419,22.1,18.3
2303, 05/05/22 18:34:47,418,22.2,18.4
2304, 05/05/22 18:39:47,417,22.1,18.4
2305, 05/05/22 18:44:47,417,22.1,18.5
2306, 05/05/22 18:49:47,416,22.1,18.5
2307, 05/05/22 18:54:47,417,22.1,18.6
2308, 05/05/22 18:59:47,416,22.1,18.6
2309, 05/05/22 19:04:47,415,22.1,18.7
2310, 05/05/22 19:09:47,416,22.1,18.7
2311, 05/05/22 19:14:47,415,22,18.9
2312, 05/05/22 19:19:47,415,22,19
2313, 05/05/22 19:24:47,415,22,19.1
2314, 05/05/22 19:29:47,419,22.1,19.5
2315, 05/05/22 19:34:47,419,22.1,19.6
2316, 05/05/22 19:39:47,418,22.1,19.7
2317, 05/05/22 19:44:47,418,22.1,19.8
2318, 05/05/22 19:49:47,418,22.1,19.8
2319, 05/05/22 19:54:47,418,22.1,19.8
2320, 05/05/22 19:59:47,417,22.1,19.8
2321, 05/05/22 20:04:47,416,22.1,19.8
2322, 05/05/22 20:09:47,416,22.1,19.8
2323, 05/05/22 20:14:47,416,22.1,19.8
2324, 05/05/22 20:19:47,416,22.1,19.7
2325, 05/05/22 20:24:47,416,22.2,19.7
2326, 05/05/22 20:29:47,416,22.3,19.6
2327, 05/05/22 20:34:47,417,22.3,19.6
2328, 05/05/22 20:39:47,417,22.3,19.5
2329, 05/05/22 20:44:47,417,22.3,19.6
2330, 05/05/22 20:49:47,417,22.3,19.6
2331, 05/05/22 20:54:47,418,22.3,19.6
2332, 05/05/22 20:59:47,419,22.3,19.7
2333, 05/05/22 21:04:47,418,22.2,19.7
2334, 05/05/22 21:09:47,418,22.2,19.7
2335, 05/05/22 21:14:47,418,22.2,19.7
2336, 05/05/22 21:19:47,418,22.3,19.6
2337, 05/05/22 21:24:47,418,22.3,19.7
2338, 05/05/22 21:29:47,418,22.3,19.6
2339, 05/05/22 21:34:47,418,22.3,19.6
2340, 05/05/22 21:39:47,418,22.3,19.7
2341, 05/05/22 21:44:47,419,22.2,19.7
2342, 05/05/22 21:49:47,419,22.3,19.7
2343, 05/05/22 21:54:47,419,22.3,19.7
2344, 05/05/22 21:59:47,420,22.2,19.7
2345, 05/05/22 22:04:47,419,22.2,19.8
2346, 05/05/22 22:09:47,419,22.2,19.8
2347, 05/05/22 22:14:47,419,22.3,19.8
2348, 05/05/22 22:19:47,420,22.3,19.7
2349, 05/05/22 22:24:47,420,22.3,19.7
2350, 05/05/22 22:29:47,419,22.2,19.7
2351, 05/05/22 22:34:47,420,22.2,19.8
2352, 05/05/22 22:39:47,420,22.3,19.7
2353, 05/05/22 22:44:47,421,22.2,19.8
2354, 05/05/22 22:49:47,420,22.2,19.8
2355, 05/05/22 22:54:47,421,22.2,19.8
2356, 05/05/22 22:59:47,420,22.3,19.8
2357, 05/05/22 23:04:47,421,22.3,19.8
2358, 05/05/22 23:09:47,420,22.3,19.8
2359, 05/05/22 23:14:47,420,22.2,19.8
2360, 05/05/22 23:19:47,422,22.2,19.9
2361, 05/05/22 23:24:47,421,22.2,19.9
2362, 05/05/22 23:29:47,422,22.3,19.9
2363, 05/05/22 23:34:47,421,22.3,19.9
2364, 05/05/22 23:39:47,422,22.3,19.9
2365, 05/05/22 23:44:47,423,22.2,19.9
2366, 05/05/22 23:49:47,424,22.2,19.9
2367, 05/05/22 23:54:47,424,22.2,20
2368, 05/05/22 23:59:47,424,22.2,20
2369, 05/06/22 00:04:47,423,22.1,20
2370, 05/06/22 00:09:47,424,22.2,20
2371, 05/06/22 00:14:47,424,22.2,20
2372, 05/06/22 00:19:47,424,22.2,20
2373, 05/06/22 00:24:47,426,22.2,20
2374, 05/06/22 00:29:47,425,22.2,20
2375, 05/06/22 00:34:47,425,22.2,20
2376, 05/06/22 00:39:47,425,22.2,20.1
2377, 05/06/22 00:44:47,425,22.1,20.1
2378, 05/06/22 00:49:47,426,22.2,20.1
2379, 05/06/22 00:54:47,426,22.2,20.1
2380, 05/06/22 00:59:47,426,22.2,20.1
2381, 05/06/22 01:04:47,427,22.3,20
2382, 05/06/22 01:09:47,426,22.2,20.1
2383, 05/06/22 01:14:47,425,22.2,20.1
2384, 05/06/22 01:19:47,426,22.2,20.1
2385, 05/06/22 01:24:47,425,22.1,20.1
2386, 05/06/22 01:29:47,427,22.1,20.2
2387, 05/06/22 01:34:47,426,22.2,20.2
2388, 05/06/22 01:39:47,426,22.2,20.2
2389, 05/06/22 01:44:47,426,22.2,20.2
2390, 05/06/22 01:49:47,426,22.2,20.1
2391, 05/06/22 01:54:47,427,22.2,20.2
2392, 05/06/22 01:59:47,427,22.2,20.1
2393, 05/06/22 02:04:47,426,22.2,20.2
2394, 05/06/22 02:09:47,427,22.2,20.3
2395, 05/06/22 02:14:47,426,22.2,20.3
2396, 05/06/22 02:19:47,427,22.2,20.3
2397, 05/06/22 02:24:47,427,22.2,20.3
2398, 05/06/22 02:29:47,426,22.3,20.2
2399, 05/06/22 02:34:47,426,22.3,20.2
2400, 05/06/22 02:39:47,427,22.3,20.3
2401, 05/06/22 02:44:47,427,22.2,20.2
2402, 05/06/22 02:49:47,427,22.2,20.3
2403, 05/06/22 02:54:47,427,22.2,20.3
2404, 05/06/22 02:59:47,426,22.2,20.3
2405, 05/06/22 03:04:47,427,22.2,20.3
2406, 05/06/22 03:09:47,426,22.2,20.3
2407, 05/06/22 03:14:47,427,22.3,20.2
2408, 05/06/22 03:19:47,427,22.3,20.3
2409, 05/06/22 03:24:47,427,22.3,20.3
2410, 05/06/22 03:29:47,427,22.3,20.3
2411, 05/06/22 03:34:47,427,22.2,20.4
2412, 05/06/22 03:39:47,426,22.1,20.4
2413, 05/06/22 03:44:47,427,22.2,20.4
2414, 05/06/22 03:49:47,427,22.2,20.4
2415, 05/06/22 03:54:47,426,22.2,20.4
2416, 05/06/22 03:59:47,425,22.2,20.4
2417, 05/06/22 04:04:47,425,22.3,20.4
2418, 05/06/22 04:09:47,425,22.3,20.4
2419, 05/06/22 04:14:47,424,22.2,20.4
2420, 05/06/22 04:19:47,425,22.2,20.4
2421, 05/06/22 04:24:47,425,22.1,20.5
2422, 05/06/22 04:29:47,424,22.2,20.5
2423, 05/06/22 04:34:47,426,22.2,20.5
2424, 05/06/22 04:39:47,425,22.2,20.5
2425, 05/06/22 04:44:47,425,22.3,20.5
2426, 05/06/22 04:49:47,425,22.2,20.5
2427, 05/06/22 04:54:47,425,22.2,20.5
2428, 05/06/22 04:59:47,424,22.2,20.5
2429, 05/06/22 05:04:47,424,22.2,20.6
2430, 05/06/22 05:09:47,425,22.2,20.5
2431, 05/06/22 05:14:47,425,22.1,20.6
2432, 05/06/22 05:19:47,425,22.2,20.6
2433, 05/06/22 05:24:47,425,22.2,20.6
2434, 05/06/22 05:29:47,425,22.2,20.6
2435, 05/06/22 05:34:47,424,22.2,20.5
2436, 05/06/22 05:39:47,424,22.2,20.6
2437, 05/06/22 05:44:47,424,22.2,20.6
2438, 05/06/22 05:49:47,423,22.2,20.7
2439, 05/06/22 05:54:47,424,22.1,20.7
2440, 05/06/22 05:59:47,425,22.2,20.7
2441, 05/06/22 06:04:47,423,22.1,20.7
2442, 05/06/22 06:09:47,422,22.2,20.7
2443, 05/06/22 06:14:47,422,22.2,20.7
2444, 05/06/22 06:19:47,423,22.3,20.7
2445, 05/06/22 06:24:47,421,22.3,20.8
2446, 05/06/22 06:29:47,421,22.3,20.8
2447, 05/06/22 06:34:47,422,22.2,20.9
2448, 05/06/22 06:39:47,422,22.1,20.9
2449, 05/06/22 06:44:47,423,22.1,21
2450, 05/06/22 06:49:47,421,22.2,21
2451, 05/06/22 06:54:47,422,22.2,21
2452, 05/06/22 06:59:47,422,22.2,21.1
2453, 05/06/22 07:04:47,422,22.3,21.5
2454, 05/06/22 07:09:47,421,22.3,22.7
2455, 05/06/22 07:14:47,419,22.2,23.6
2456, 05/06/22 07:19:47,418,22.1,24.2
2457, 05/06/22 07:24:47,416,22,24.8
2458, 05/06/22 07:29:47,416,22,25.1
2459, 05/06/22 07:34:47,416,22.1,25.2
2460, 05/06/22 07:39:47,416,22.1,25.4
2461, 05/06/22 07:44:47,416,22.1,25.6
2462, 05/06/22 07:49:47,416,22.2,25.7
2463, 05/06/22 07:54:47,415,22.2,25.7
2464, 05/06/22 07:59:47,415,22.1,25.9
2465, 05/06/22 08:04:47,414,22.1,26.1
2466, 05/06/22 08:09:47,414,22,26.3
2467, 05/06/22 08:14:47,413,22,26.4
2468, 05/06/22 08:19:47,414,22,26.6
2469, 05/06/22 08:24:47,415,22,26.7
2470, 05/06/22 08:29:47,414,22,26.8
2471, 05/06/22 08:34:47,414,22,26.8
2472, 05/06/22 08:39:47,413,22,26.8
2473, 05/06/22 08:44:47,413,22,26.8
2474, 05/06/22 08:49:47,413,22,26.9
2475, 05/06/22 08:54:47,413,22,27
2476, 05/06/22 08:59:47,413,22,27.1
2477, 05/06/22 09:04:47,413,22,27.1
2478, 05/06/22 09:09:47,413,22,27.3
2479, 05/06/22 09:14:47,413,22,27.4
2480, 05/06/22 09:19:47,412,22,27.6
2481, 05/06/22 09:24:47,413,22,27.7
2482, 05/06/22 09:29:47,413,22.1,27.9
2483, 05/06/22 09:34:47,412,22,28
2484, 05/06/22 09:39:47,413,22,28.1
2485, 05/06/22 09:44:47,412,22.1,28.4
2486, 05/06/22 09:49:47,413,22,28.6
2487, 05/06/22 09:54:47,416,22,28.9
2488, 05/06/22 09:59:47,437,22,29.6
2489, 05/06/22 10:04:47,467,22.1,29.7
2490, 05/06/22 10:09:47,504,22.2,30.3
2491, 05/06/22 10:14:47,565,22.2,31.3
2492, 05/06/22 10:19:47,580,22.3,31.4
2493, 05/06/22 10:24:47,584,22.3,31.5
2494, 05/06/22 10:29:47,593,22.4,31.7
2495, 05/06/22 10:34:47,601,22.4,31.9
2496, 05/06/22 10:39:47,620,22.4,32.2
2497, 05/06/22 10:44:47,646,22.4,32.4
2498, 05/06/22 10:49:47,645,22.5,32.5
2499, 05/06/22 10:54:47,647,22.5,32.6
2500, 05/06/22 10:59:47,648,22.6,32.7
2501, 05/06/22 11:04:47,648,22.6,33.1
2502, 05/06/22 11:09:47,656,22.6,33.2
2503, 05/06/22 11:14:47,660,22.6,33.6
2504, 05/06/22 11:19:47,662,22.7,33.6
2505, 05/06/22 11:24:47,653,22.7,33.7
2506, 05/06/22 11:29:47,646,22.7,33.6
2507, 05/06/22 11:34:47,647,22.7,33.8
2508, 05/06/22 11:39:47,640,22.7,33.8
2509, 05/06/22 11:44:47,644,22.7,33.9
2510, 05/06/22 11:49:47,644,22.7,33.7
2511, 05/06/22 11:54:47,644,22.7,33.7
2512, 05/06/22 11:59:47,648,22.7,33.9
2513, 05/06/22 12:04:47,623,22.7,33.7
2514, 05/06/22 12:09:47,576,22.7,33.4
2515, 05/06/22 12:14:47,525,22.6,33.1
2516, 05/06/22 12:19:47,493,22.5,32.9
2517, 05/06/22 12:24:47,471,22.4,32.9
2518, 05/06/22 12:29:47,453,22.3,32.9
2519, 05/06/22 12:34:47,442,22.3,33
2520, 05/06/22 12:39:47,439,22.2,33.3
2521, 05/06/22 12:44:47,436,22.2,33.4
2522, 05/06/22 12:49:47,433,22.1,33.6
2523, 05/06/22 12:54:47,431,22.1,33.7
2524, 05/06/22 12:59:47,430,22.1,33.7
2525, 05/06/22 13:04:47,429,22.1,33.7
2526, 05/06/22 13:09:47,428,22.1,33.7
2527, 05/06/22 13:14:47,428,22.1,33.8
2528, 05/06/22 13:19:47,427,22,34
2529, 05/06/22 13:24:47,427,22,34.2
2530, 05/06/22 13:29:47,427,22,34.3
2531, 05/06/22 13:34:47,426,22,34.4
2532, 05/06/22 13:39:47,426,22,34.5
2533, 05/06/22 13:44:47,424,21.9,34.5
2534, 05/06/22 13:49:47,423,21.9,34.6
2535, 05/06/22 13:54:47,424,21.9,34.5
2536, 05/06/22 13:59:47,424,21.8,34.6
2537, 05/06/22 14:04:47,423,21.9,34.5
2538, 05/06/22 14:09:47,424,21.9,34.6
2539, 05/06/22 14:14:47,424,21.9,34.6
2540, 05/06/22 14:19:47,424,21.8,34.6
2541, 05/06/22 14:24:47,425,21.8,34.7
2542, 05/06/22 14:29:47,425,21.8,34.6
2543, 05/06/22 14:34:47,426,21.8,34.7
2544, 05/06/22 14:39:47,424,21.8,34.6
2545, 05/06/22 14:44:47,424,21.8,34.6
2546, 05/06/22 14:49:47,424,21.8,34.6
2547, 05/06/22 14:54:47,423,21.8,34.6
2548, 05/06/22 14:59:47,423,21.9,34.5
2549, 05/06/22 15:04:47,423,21.8,34.6
2550, 05/06/22 15:09:47,424,21.8,34.6
2551, 05/06/22 15:14:47,424,21.8,34.6
2552, 05/06/22 15:19:47,425,21.8,34.6
2553, 05/06/22 15:24:47,426,21.8,34.6
2554, 05/06/22 15:29:47,424,21.8,34.5
2555, 05/06/22 15:34:47,423,21.8,34.4
2556, 05/06/22 15:39:47,424,21.8,34.3
2557, 05/06/22 15:44:47,424,21.8,34.3
2558, 05/06/22 15:49:47,427,21.8,34.3
2559, 05/06/22 15:54:47,428,21.8,34.4
2560, 05/06/22 15:59:47,431,21.8,34.4
2561, 05/06/22 16:04:47,436,21.8,34.4
2562, 05/06/22 16:09:47,432,21.8,34.3
2563, 05/06/22 16:14:47,427,21.9,34.3
2564, 05/06/22 16:19:47,425,21.8,34.2
2565, 05/06/22 16:24:47,422,21.8,34.2
2566, 05/06/22 16:29:47,422,21.8,34.3
2567, 05/06/22 16:34:47,422,21.8,34.2
2568, 05/06/22 16:39:47,421,21.8,34.2
2569, 05/06/22 16:44:47,422,21.8,34.2
2570, 05/06/22 16:49:47,421,21.8,34.2
2571, 05/06/22 16:54:47,420,21.8,34.2
2572, 05/06/22 16:59:47,420,21.8,34.2
2573, 05/06/22 17:04:47,419,21.8,34.2
2574, 05/06/22 17:09:47,419,21.8,34.2
2575, 05/06/22 17:14:47,421,21.8,34.2
2576, 05/06/22 17:19:47,421,21.8,34.2
2577, 05/06/22 17:24:47,420,21.8,34.2
2578, 05/06/22 17:29:47,421,21.8,34.2
2579, 05/06/22 17:34:47,420,21.8,34.1
2580, 05/06/22 17:39:47,420,21.8,34.2
2581, 05/06/22 17:44:47,421,21.8,34.2
2582, 05/06/22 17:49:47,421,21.8,34.1
2583, 05/06/22 17:54:47,422,21.8,34.1
2584, 05/06/22 17:59:47,422,21.8,34.1
2585, 05/06/22 18:04:47,422,21.8,34.1
2586, 05/06/22 18:09:47,420,21.8,34.1
2587, 05/06/22 18:14:47,421,21.8,34.1
2588, 05/06/22 18:19:47,422,21.8,34.1
2589, 05/06/22 18:24:47,422,21.8,34.1
2590, 05/06/22 18:29:47,421,21.8,34.1
2591, 05/06/22 18:34:47,421,21.8,34
2592, 05/06/22 18:39:47,419,21.8,33.9
2593, 05/06/22 18:44:47,419,21.8,33.8
2594, 05/06/22 18:49:47,419,21.8,33.8
2595, 05/06/22 18:54:47,420,21.8,33.8
2596, 05/06/22 18:59:47,419,21.8,33.7
2597, 05/06/22 19:04:47,418,21.8,33.7
2598, 05/06/22 19:09:47,417,21.8,33.6
2599, 05/06/22 19:14:47,417,21.8,33.6
2600, 05/06/22 19:19:47,417,21.8,33.6
2601, 05/06/22 19:24:47,416,21.8,33.6
2602, 05/06/22 19:29:47,415,21.8,33.6
2603, 05/06/22 19:34:47,416,21.8,33.6
2604, 05/06/22 19:39:47,416,21.8,33.5
2605, 05/06/22 19:44:47,417,21.8,33.6
2606, 05/06/22 19:49:47,417,21.7,33.6
2607, 05/06/22 19:54:47,416,21.8,33.6
2608, 05/06/22 19:59:47,416,21.8,33.6
2609, 05/06/22 20:04:47,416,21.8,33.5
2610, 05/06/22 20:09:47,416,21.8,33.5
2611, 05/06/22 20:14:47,419,21.8,33.4
2612, 05/06/22 20:19:47,420,21.8,33.4
2613, 05/06/22 20:24:47,420,21.8,33.4
2614, 05/06/22 20:29:47,422,21.9,33.3
2615, 05/06/22 20:34:47,425,21.8,33.3
2616, 05/06/22 20:39:47,427,21.9,33.3
2617, 05/06/22 20:44:47,429,21.9,33.3
2618, 05/06/22 20:49:47,431,21.9,33.2
2619, 05/06/22 20:54:47,432,21.9,33.2
2620, 05/06/22 20:59:47,433,21.8,33.2
2621, 05/06/22 21:04:47,434,21.9,33.1
2622, 05/06/22 21:09:47,437,21.9,33.2
2623, 05/06/22 21:14:47,438,21.9,33.1
2624, 05/06/22 21:19:47,440,21.9,33.1
2625, 05/06/22 21:24:47,443,21.9,33.1
2626, 05/06/22 21:29:47,441,21.9,33
2627, 05/06/22 21:34:47,443,21.9,33
2628, 05/06/22 21:39:47,444,21.8,33.1
2629, 05/06/22 21:44:47,444,21.8,33.1
2630, 05/06/22 21:49:47,445,21.8,33.1
2631, 05/06/22 21:54:47,446,21.8,33.1
2632, 05/06/22 21:59:47,447,21.9,33
2633, 05/06/22 22:04:47,446,21.9,32.9
2634, 05/06/22 22:09:47,445,21.9,32.9
2635, 05/06/22 22:14:47,446,21.8,32.9
2636, 05/06/22 22:19:47,448,21.8,33
2637, 05/06/22 22:24:47,451,21.8,33
2638, 05/06/22 22:29:47,450,21.8,33
2639, 05/06/22 22:34:47,451,21.8,32.9
2640, 05/06/22 22:39:47,450,21.8,32.9
2641, 05/06/22 22:44:47,450,21.8,32.8
2642, 05/06/22 22:49:47,451,21.9,32.8
2643, 05/06/22 22:54:47,452,21.9,32.7
2644, 05/06/22 22:59:47,452,21.9,32.6
2645, 05/06/22 23:04:47,452,21.9,32.7
2646, 05/06/22 23:09:47,452,21.9,32.7
2647, 05/06/22 23:14:47,452,21.9,32.6
2648, 05/06/22 23:19:47,454,21.8,32.7
2649, 05/06/22 23:24:47,453,21.8,32.7
2650, 05/06/22 23:29:47,454,21.8,32.6
2651, 05/06/22 23:34:47,454,21.9,32.6
2652, 05/06/22 23:39:47,455,21.9,32.6
2653, 05/06/22 23:44:47,455,21.9,32.5
2654, 05/06/22 23:49:47,455,22,32.4
2655, 05/06/22 23:54:47,455,21.9,32.4
2656, 05/06/22 23:59:47,455,21.9,32.4
2657, 05/07/22 00:04:47,455,21.9,32.4
2658, 05/07/22 00:09:47,457,21.9,32.5
2659, 05/07/22 00:14:47,459,21.8,32.4
2660, 05/07/22 00:19:47,458,21.9,32.4
2661, 05/07/22 00:24:47,459,21.9,32.4
2662, 05/07/22 00:29:47,459,21.9,32.3
2663, 05/07/22 00:34:47,458,21.9,32.2
2664, 05/07/22 00:39:47,459,21.9,32.2
2665, 05/07/22 00:44:47,460,21.9,32.3
2666, 05/07/22 00:49:47,459,21.9,32.3
2667, 05/07/22 00:54:47,459,21.8,32.3
2668, 05/07/22 00:59:47,458,21.8,32.2
2669, 05/07/22 01:04:47,459,21.8,32.2
2670, 05/07/22 01:09:47,459,21.9,32.2
2671, 05/07/22 01:14:47,460,21.9,32.1
2672, 05/07/22 01:19:47,461,21.9,32.1
2673, 05/07/22 01:24:47,461,21.9,32.1
2674, 05/07/22 01:29:47,462,21.9,32
2675, 05/07/22 01:34:47,462,21.9,32.1
2676, 05/07/22 01:39:47,462,21.9,32.1
2677, 05/07/22 01:44:47,463,21.8,32.1
2678, 05/07/22 01:49:47,462,21.9,32.1
2679, 05/07/22 01:54:47,464,21.9,32
2680, 05/07/22 01:59:47,464,21.9,32
2681, 05/07/22 02:04:47,465,21.9,31.9
2682, 05/07/22 02:09:47,466,21.9,31.9
2683, 05/07/22 02:14:47,466,21.9,31.9
2684, 05/07/22 02:19:47,465,21.9,31.9
2685, 05/07/22 02:24:47,465,21.9,31.9
2686, 05/07/22 02:29:47,466,21.9,31.9
2687, 05/07/22 02:34:47,467,21.9,32
2688, 05/07/22 02:39:47,467,21.9,31.9
2689, 05/07/22 02:44:47,470,21.9,31.9
2690, 05/07/22 02:49:47,468,21.9,31.8
2691, 05/07/22 02:54:47,468,21.9,31.7
2692, 05/07/22 02:59:47,468,21.9,31.8
2693, 05/07/22 03:04:47,470,21.9,31.7
2694, 05/07/22 03:09:47,470,21.9,31.8
2695, 05/07/22 03:14:47,471,21.8,31.8
2696, 05/07/22 03:19:47,470,21.8,31.8
2697, 05/07/22 03:24:47,470,21.9,31.8
2698, 05/07/22 03:29:47,470,21.9,31.7
2699, 05/07/22 03:34:47,472,21.9,31.7
2700, 05/07/22 03:39:47,471,21.9,31.7
2701, 05/07/22 03:44:47,472,22,31.6
2702, 05/07/22 03:49:47,472,22,31.6
2703, 05/07/22 03:54:47,472,21.9,31.6
2704, 05/07/22 03:59:47,473,21.9,31.6
2705, 05/07/22 04:04:47,473,21.9,31.6
2706, 05/07/22 04:09:47,473,21.9,31.6
2707, 05/07/22 04:14:47,474,21.9,31.6
2708, 05/07/22 04:19:47,475,21.9,31.5
2709, 05/07/22 04:24:47,474,22,31.5
2710, 05/07/22 04:29:47,474,21.9,31.5
2711, 05/07/22 04:34:47,475,21.9,31.5
2712, 05/07/22 04:39:47,475,21.9,31.5
2713, 05/07/22 04:44:47,474,21.9,31.5
2714, 05/07/22 04:49:47,475,21.9,31.5
2715, 05/07/22 04:54:47,475,21.9,31.5
2716, 05/07/22 04:59:47,475,21.9,31.5
2717, 05/07/22 05:04:47,476,21.9,31.4
2718, 05/07/22 05:09:47,476,22,31.4
2719, 05/07/22 05:14:47,476,22,31.3
2720, 05/07/22 05:19:47,477,22,31.3
2721, 05/07/22 05:24:47,476,21.9,31.3
2722, 05/07/22 05:29:47,475,21.9,31.4
2723, 05/07/22 05:34:47,476,21.9,31.3
2724, 05/07/22 05:39:47,476,21.9,31.4
2725, 05/07/22 05:44:47,475,21.9,31.4
2726, 05/07/22 05:49:47,476,21.9,31.3
2727, 05/07/22 05:54:47,475,21.9,31.2
2728, 05/07/22 05:59:47,476,21.9,31.2
2729, 05/07/22 06:04:47,475,21.9,31.2
2730, 05/07/22 06:09:47,476,21.9,31.2
2731, 05/07/22 06:14:47,476,21.9,31.2
2732, 05/07/22 06:19:47,476,21.9,31.2
2733, 05/07/22 06:24:47,475,21.9,31.3
2734, 05/07/22 06:29:47,476,21.9,31.2
2735, 05/07/22 06:34:47,476,21.9,31.2
2736, 05/07/22 06:39:47,475,22,31.1
2737, 05/07/22 06:44:47,475,22,31.1
2738, 05/07/22 06:49:47,475,22,31.1
2739, 05/07/22 06:54:47,475,21.9,31
2740, 05/07/22 06:59:47,474,21.9,31.1
2741, 05/07/22 07:04:47,474,21.9,31.1
2742, 05/07/22 07:09:47,474,21.9,31.1
2743, 05/07/22 07:14:47,473,21.9,31.1
2744, 05/07/22 07:19:47,474,21.9,31
2745, 05/07/22 07:24:47,475,21.9,31
2746, 05/07/22 07:29:47,475,22,31
2747, 05/07/22 07:34:47,473,22,31
2748, 05/07/22 07:39:47,473,21.9,31
2749, 05/07/22 07:44:47,473,21.9,31.1
2750, 05/07/22 07:49:47,471,21.9,31
2751, 05/07/22 07:54:47,472,21.9,31
2752, 05/07/22 07:59:47,471,21.9,31.1
2753, 05/07/22 08:04:47,470,21.9,31.1
2754, 05/07/22 08:09:47,459,21.9,31.5
2755, 05/07/22 08:14:47,440,21.9,31.8
2756, 05/07/22 08:19:47,431,21.8,32.1
2757, 05/07/22 08:24:47,427,21.7,32.2
2758, 05/07/22 08:29:47,424,21.7,32.3
2759, 05/07/22 08:34:47,421,21.7,32.3
2760, 05/07/22 08:39:47,420,21.7,32.2
2761, 05/07/22 08:44:47,419,21.6,32.1
2762, 05/07/22 08:49:47,416,21.6,31.9
2763, 05/07/22 08:54:47,416,21.7,31.7
2764, 05/07/22 08:59:47,415,21.6,31.3
2765, 05/07/22 09:04:47,415,21.6,31.1
2766, 05/07/22 09:09:47,415,21.6,30.7
2767, 05/07/22 09:14:47,414,21.6,30.5
